entity_id,counterparty_id
ENT-029331,CP-033200
ENT-084260,CP-001968
ENT-086784,CP-016966
ENT-078938,CP-060354
ENT-012957,CP-068874
ENT-089818,CP-056781
ENT-008441,CP-061198
ENT-009539,CP-005587
ENT-067393,CP-026909
ENT-087349,CP-009927
ENT-068039,CP-033076
ENT-084910,CP-035580
ENT-088901,CP-000144
ENT-082625,CP-020661
ENT-006877,CP-057002
ENT-087992,CP-034845
ENT-060209,CP-056489
ENT-053701,CP-023708
ENT-044620,CP-003136
ENT-086603,CP-021600
ENT-069850,CP-028231
ENT-020380,CP-052911
ENT-059072,CP-007045
ENT-040767,CP-044361
ENT-063479,CP-018302
ENT-052339,CP-014660
ENT-012434,CP-028054
ENT-021740,CP-047882
ENT-045078,CP-023739
ENT-024472,CP-061117
ENT-094976,CP-010391
ENT-040775,CP-065376
ENT-032700,CP-027075
ENT-050213,CP-037126
ENT-061739,CP-068018
ENT-011809,CP-030159
ENT-024470,CP-019869
ENT-035251,CP-060732
ENT-084103,CP-047495
ENT-032749,CP-030877
ENT-018778,CP-002759
ENT-009488,CP-013173
ENT-052596,CP-021191
ENT-014864,CP-035395
ENT-007150,CP-003492
ENT-050070,CP-069892
ENT-044035,CP-048684
ENT-074628,CP-023367
ENT-035160,CP-039044
ENT-037704,CP-011963
ENT-038511,CP-048164
ENT-083072,CP-027211
ENT-079530,CP-010361
ENT-052721,CP-062431
ENT-064310,CP-027913
ENT-085437,CP-012139
ENT-082326,CP-040913
ENT-078565,CP-044050
ENT-047329,CP-010307
ENT-037692,CP-049505
ENT-042549,CP-045895
ENT-083579,CP-017873
ENT-058334,CP-011360
ENT-075268,CP-055644
ENT-081065,CP-044684
ENT-057030,CP-024915
ENT-009610,CP-054344
ENT-026035,CP-057906
ENT-055256,CP-056943
ENT-040737,CP-013864
ENT-060574,CP-058191
ENT-032198,CP-033508
ENT-083762,CP-065505
ENT-048597,CP-045114
ENT-020986,CP-025130
ENT-077686,CP-039790
ENT-048423,CP-061051
ENT-063029,CP-036216
ENT-006813,CP-065974
ENT-071839,CP-037571
ENT-015671,CP-064591
ENT-062034,CP-027473
ENT-015272,CP-058906
ENT-093427,CP-017695
ENT-084235,CP-001446
ENT-003331,CP-062645
ENT-093041,CP-030148
ENT-061492,CP-041214
ENT-001237,CP-038855
ENT-059968,CP-008908
ENT-085698,CP-038035
ENT-041522,CP-002962
ENT-086464,CP-018263
ENT-037462,CP-059883
ENT-018605,CP-012364
ENT-069580,CP-001701
ENT-020235,CP-064516
ENT-082936,CP-002261
ENT-041343,CP-041592
ENT-010649,CP-015866
ENT-093244,CP-056979
ENT-058376,CP-058616
ENT-020441,CP-060718
ENT-094629,CP-032793
ENT-000394,CP-031766
ENT-028321,CP-006878
ENT-041373,CP-021250
ENT-020829,CP-066618
ENT-081565,CP-059025
ENT-070119,CP-013406
ENT-097402,CP-040986
ENT-048852,CP-053415
ENT-058292,CP-013247
ENT-020222,CP-043306
ENT-037341,CP-007592
ENT-071174,CP-050436
ENT-095611,CP-016821
ENT-060031,CP-060837
ENT-099239,CP-060257
ENT-093916,CP-015820
ENT-017377,CP-006555
ENT-042455,CP-060495
ENT-063087,CP-051424
ENT-004646,CP-021184
ENT-030472,CP-060393
ENT-099731,CP-067295
ENT-075667,CP-040145
ENT-057925,CP-005043
ENT-009780,CP-002099
ENT-035589,CP-013258
ENT-096059,CP-044207
ENT-029303,CP-001137
ENT-003663,CP-039247
ENT-018713,CP-012399
ENT-013061,CP-046128
ENT-020735,CP-023219
ENT-039585,CP-062420
ENT-031181,CP-044735
ENT-033058,CP-006493
ENT-042414,CP-001419
ENT-030949,CP-005438
ENT-053087,CP-042169
ENT-062310,CP-042066
ENT-031456,CP-007975
ENT-029812,CP-037775
ENT-031560,CP-007405
ENT-072165,CP-060610
ENT-039613,CP-052500
ENT-074539,CP-009812
ENT-006422,CP-006959
ENT-081628,CP-020215
ENT-004228,CP-041052
ENT-064238,CP-020942
ENT-005076,CP-054310
ENT-027574,CP-052052
ENT-097828,CP-022213
ENT-087759,CP-065752
ENT-060989,CP-035246
ENT-008947,CP-024549
ENT-089805,CP-021243
ENT-059717,CP-021560
ENT-063212,CP-056893
ENT-032313,CP-052976
ENT-050252,CP-054701
ENT-061714,CP-017933
ENT-056394,CP-053218
ENT-047726,CP-064832
ENT-081512,CP-054475
ENT-021854,CP-003488
ENT-058618,CP-062760
ENT-077690,CP-047531
ENT-065413,CP-025146
ENT-088136,CP-068788
ENT-012124,CP-060731
ENT-080464,CP-045570
ENT-047918,CP-035758
ENT-064334,CP-067982
ENT-069017,CP-022681
ENT-073513,CP-044303
ENT-048276,CP-023386
ENT-045733,CP-024486
ENT-019702,CP-065834
ENT-090076,CP-043603
ENT-092063,CP-000019
ENT-096925,CP-024900
ENT-077153,CP-013293
ENT-069773,CP-068799
ENT-065599,CP-057562
ENT-097353,CP-021667
ENT-045787,CP-004709
ENT-003942,CP-037870
ENT-014515,CP-010970
ENT-071957,CP-031343
ENT-051476,CP-044239
ENT-048483,CP-000196
ENT-085996,CP-004151
ENT-021495,CP-030089
ENT-081823,CP-043547
ENT-001156,CP-020999
ENT-067013,CP-066424
ENT-003756,CP-032530
ENT-010973,CP-026524
ENT-071794,CP-055839
ENT-036272,CP-040491
ENT-075053,CP-052975
ENT-041011,CP-045382
ENT-082196,CP-058303
ENT-078121,CP-064478
ENT-050141,CP-006339
ENT-094278,CP-016500
ENT-044379,CP-003396
ENT-005667,CP-049101
ENT-040728,CP-050172
ENT-094918,CP-029586
ENT-075093,CP-005885
ENT-056542,CP-004821
ENT-028013,CP-035614
ENT-016036,CP-017123
ENT-080385,CP-014520
ENT-091370,CP-047079
ENT-033474,CP-015338
ENT-051036,CP-066480
ENT-018560,CP-069653
ENT-069947,CP-035502
ENT-095202,CP-015109
ENT-071374,CP-056454
ENT-002622,CP-052706
ENT-042279,CP-010294
ENT-073452,CP-017398
ENT-054750,CP-060073
ENT-073956,CP-040416
ENT-097604,CP-068037
ENT-043512,CP-005642
ENT-056401,CP-002609
ENT-040601,CP-015342
ENT-092870,CP-029545
ENT-003128,CP-017667
ENT-003609,CP-036799
ENT-061030,CP-063966
ENT-027699,CP-001688
ENT-029893,CP-059084
ENT-098710,CP-060045
ENT-002516,CP-009070
ENT-063796,CP-056627
ENT-068196,CP-010201
ENT-090404,CP-018734
ENT-070630,CP-063484
ENT-001353,CP-018570
ENT-076950,CP-069737
ENT-012386,CP-019830
ENT-059808,CP-052546
ENT-088709,CP-028502
ENT-076518,CP-004999
ENT-039237,CP-008935
ENT-010077,CP-020313
ENT-024899,CP-049324
ENT-004000,CP-056712
ENT-025276,CP-027807
ENT-021206,CP-017941
ENT-055684,CP-005729
ENT-014780,CP-066897
ENT-014795,CP-046517
ENT-096667,CP-011118
ENT-009413,CP-055345
ENT-046998,CP-037107
ENT-010411,CP-036146
ENT-089544,CP-025836
ENT-030029,CP-012525
ENT-089463,CP-064789
ENT-074822,CP-064704
ENT-016904,CP-036530
ENT-029050,CP-025405
ENT-071598,CP-034538
ENT-037237,CP-055581
ENT-038597,CP-035352
ENT-011898,CP-042730
ENT-086397,CP-022073
ENT-079785,CP-067736
ENT-081165,CP-004565
ENT-099209,CP-011255
ENT-020748,CP-049948
ENT-050634,CP-064105
ENT-023905,CP-039352
ENT-064649,CP-044010
ENT-041975,CP-062116
ENT-022911,CP-053550
ENT-049263,CP-013474
ENT-040699,CP-001913
ENT-037467,CP-011304
ENT-058084,CP-042642
ENT-070647,CP-001309
ENT-066791,CP-013619
ENT-013696,CP-005901
ENT-003962,CP-009201
ENT-094429,CP-010611
ENT-006775,CP-018608
ENT-074882,CP-061447
ENT-044894,CP-061841
ENT-009777,CP-020092
ENT-080813,CP-039392
ENT-055190,CP-030403
ENT-055191,CP-066659
ENT-095263,CP-033308
ENT-088082,CP-024669
ENT-063377,CP-029525
ENT-031519,CP-022834
ENT-045121,CP-013397
ENT-037957,CP-051743
ENT-070752,CP-002343
ENT-007164,CP-035699
ENT-047655,CP-027893
ENT-060568,CP-015016
ENT-041197,CP-045377
ENT-033277,CP-017366
ENT-056237,CP-039543
ENT-057189,CP-042019
ENT-029010,CP-008254
ENT-066769,CP-030327
ENT-036542,CP-014887
ENT-070916,CP-057202
ENT-093645,CP-036693
ENT-059703,CP-064602
ENT-081633,CP-057935
ENT-048207,CP-039057
ENT-095322,CP-000427
ENT-003907,CP-056312
ENT-035657,CP-034873
ENT-081287,CP-055473
ENT-010378,CP-021351
ENT-058477,CP-033145
ENT-038766,CP-065137
ENT-073117,CP-007080
ENT-097767,CP-040345
ENT-007242,CP-045331
ENT-082447,CP-065358
ENT-030179,CP-051208
ENT-004142,CP-030595
ENT-021529,CP-030299
ENT-076582,CP-010732
ENT-095407,CP-005876
ENT-046446,CP-068138
ENT-087272,CP-034696
ENT-092892,CP-025003
ENT-094540,CP-066164
ENT-014375,CP-033257
ENT-030364,CP-011837
ENT-034460,CP-064647
ENT-029401,CP-053554
ENT-007228,CP-054907
ENT-006237,CP-029082
ENT-087667,CP-039964
ENT-055777,CP-068159
ENT-046700,CP-039496
ENT-080808,CP-069363
ENT-036207,CP-033834
ENT-029956,CP-029947
ENT-012802,CP-054741
ENT-076170,CP-033453
ENT-067591,CP-053955
ENT-074939,CP-002963
ENT-075331,CP-035618
ENT-005588,CP-032278
ENT-009334,CP-055143
ENT-087402,CP-064746
ENT-011263,CP-036782
ENT-085733,CP-060969
ENT-098771,CP-043295
ENT-097919,CP-048055
ENT-025488,CP-002686
ENT-093566,CP-067204
ENT-038578,CP-016296
ENT-041314,CP-006462
ENT-078172,CP-005551
ENT-010685,CP-050236
ENT-028044,CP-050176
ENT-012692,CP-064387
ENT-090774,CP-041282
ENT-031134,CP-069781
ENT-059066,CP-064334
ENT-016184,CP-033985
ENT-014704,CP-042317
ENT-090686,CP-000112
ENT-025871,CP-041291
ENT-037554,CP-064918
ENT-074257,CP-063142
ENT-040102,CP-016801
ENT-028832,CP-032064
ENT-030774,CP-018693
ENT-075482,CP-013195
ENT-081986,CP-046995
ENT-030531,CP-050845
ENT-072243,CP-013664
ENT-056158,CP-050876
ENT-062408,CP-036308
ENT-006357,CP-054084
ENT-074537,CP-034342
ENT-083857,CP-061697
ENT-056714,CP-003499
ENT-040364,CP-066885
ENT-018882,CP-050213
ENT-053019,CP-040485
ENT-031987,CP-029904
ENT-027977,CP-007908
ENT-060495,CP-063361
ENT-045170,CP-066402
ENT-091707,CP-052799
ENT-096473,CP-018833
ENT-040973,CP-050567
ENT-034657,CP-013675
ENT-025678,CP-037903
ENT-034016,CP-042109
ENT-013866,CP-063108
ENT-092358,CP-066234
ENT-060059,CP-054870
ENT-051578,CP-047437
ENT-062822,CP-007340
ENT-007557,CP-051049
ENT-034056,CP-024578
ENT-050100,CP-023426
ENT-095123,CP-008490
ENT-057846,CP-053384
ENT-096660,CP-023685
ENT-058630,CP-010683
ENT-086527,CP-057571
ENT-029434,CP-061594
ENT-038498,CP-032650
ENT-016850,CP-067813
ENT-006215,CP-026924
ENT-008352,CP-017271
ENT-086957,CP-040827
ENT-005910,CP-049274
ENT-022176,CP-069896
ENT-089477,CP-011647
ENT-063773,CP-021420
ENT-032573,CP-007473
ENT-041002,CP-010919
ENT-035595,CP-040093
ENT-016514,CP-050055
ENT-077415,CP-022520
ENT-073224,CP-036473
ENT-009720,CP-036640
ENT-095835,CP-009655
ENT-014083,CP-049309
ENT-038379,CP-066970
ENT-089064,CP-018678
ENT-096493,CP-068206
ENT-097125,CP-008944
ENT-037521,CP-053946
ENT-094965,CP-058866
ENT-025400,CP-003897
ENT-039852,CP-056523
ENT-005845,CP-002908
ENT-080512,CP-067620
ENT-052195,CP-042419
ENT-057654,CP-027449
ENT-036696,CP-059897
ENT-056392,CP-063299
ENT-078875,CP-049111
ENT-008648,CP-022323
ENT-041848,CP-012229
ENT-003912,CP-005657
ENT-081215,CP-034767
ENT-017244,CP-004093
ENT-082319,CP-015496
ENT-062590,CP-050906
ENT-034346,CP-055980
ENT-095964,CP-036949
ENT-057785,CP-036971
ENT-041698,CP-049663
ENT-066382,CP-027726
ENT-058612,CP-036651
ENT-057692,CP-027339
ENT-006552,CP-060830
ENT-079949,CP-065079
ENT-019597,CP-069109
ENT-079806,CP-049282
ENT-026054,CP-037689
ENT-046642,CP-017910
ENT-099840,CP-036382
ENT-055253,CP-031776
ENT-026516,CP-043602
ENT-075713,CP-038610
ENT-099957,CP-053752
ENT-006094,CP-026600
ENT-091365,CP-033747
ENT-049110,CP-015772
ENT-036502,CP-010280
ENT-094494,CP-019484
ENT-062524,CP-040711
ENT-021259,CP-020737
ENT-081395,CP-040598
ENT-048191,CP-020021
ENT-099129,CP-035295
ENT-064922,CP-062022
ENT-003778,CP-060623
ENT-017192,CP-018071
ENT-095146,CP-022470
ENT-070992,CP-045569
ENT-010601,CP-053423
ENT-000973,CP-004603
ENT-029196,CP-047105
ENT-015970,CP-026885
ENT-003705,CP-048151
ENT-083793,CP-045151
ENT-072707,CP-027468
ENT-021738,CP-009685
ENT-055247,CP-024439
ENT-052356,CP-013596
ENT-021681,CP-000722
ENT-039091,CP-035815
ENT-041455,CP-048864
ENT-036740,CP-028222
ENT-072036,CP-007989
ENT-000301,CP-063261
ENT-077448,CP-024749
ENT-077569,CP-046052
ENT-096249,CP-007136
ENT-093550,CP-001184
ENT-019545,CP-059972
ENT-078252,CP-024305
ENT-064324,CP-037474
ENT-098190,CP-042771
ENT-069161,CP-055103
ENT-067534,CP-047478
ENT-039725,CP-023597
ENT-022165,CP-058291
ENT-042681,CP-031667
ENT-055729,CP-045136
ENT-096501,CP-030286
ENT-092698,CP-054539
ENT-043883,CP-026758
ENT-016064,CP-017629
ENT-086930,CP-006652
ENT-080145,CP-004644
ENT-007220,CP-037995
ENT-014054,CP-060190
ENT-070178,CP-039385
ENT-034323,CP-030121
ENT-022393,CP-009441
ENT-085204,CP-005928
ENT-067895,CP-010356
ENT-022775,CP-062598
ENT-008888,CP-066229
ENT-057719,CP-043096
ENT-075069,CP-067472
ENT-046914,CP-010543
ENT-055903,CP-065585
ENT-025548,CP-047163
ENT-087722,CP-047700
ENT-068978,CP-019426
ENT-028233,CP-011025
ENT-065821,CP-041566
ENT-048183,CP-006915
ENT-072472,CP-009646
ENT-042291,CP-053168
ENT-096513,CP-029840
ENT-017832,CP-066179
ENT-058136,CP-068214
ENT-014220,CP-024590
ENT-088002,CP-052773
ENT-024967,CP-018117
ENT-078774,CP-056169
ENT-056910,CP-032915
ENT-099564,CP-054139
ENT-038358,CP-023442
ENT-007326,CP-002090
ENT-073010,CP-056269
ENT-083210,CP-001354
ENT-016978,CP-047766
ENT-031801,CP-064235
ENT-007032,CP-016552
ENT-086492,CP-000223
ENT-042694,CP-004417
ENT-071400,CP-037441
ENT-060546,CP-039928
ENT-066409,CP-009741
ENT-081678,CP-019747
ENT-013460,CP-049095
ENT-042879,CP-048326
ENT-038566,CP-012468
ENT-044218,CP-011339
ENT-024930,CP-010552
ENT-063860,CP-064152
ENT-092292,CP-010657
ENT-074131,CP-053845
ENT-087543,CP-005439
ENT-048012,CP-062183
ENT-005022,CP-008657
ENT-082156,CP-056511
ENT-057020,CP-034096
ENT-043277,CP-047715
ENT-012166,CP-023954
ENT-026752,CP-051920
ENT-043206,CP-042618
ENT-031368,CP-062648
ENT-050680,CP-019399
ENT-099829,CP-008539
ENT-073807,CP-068117
ENT-001184,CP-052054
ENT-097318,CP-003753
ENT-084115,CP-004155
ENT-081016,CP-029248
ENT-090207,CP-056072
ENT-014061,CP-023653
ENT-068179,CP-042752
ENT-048239,CP-031497
ENT-063976,CP-053485
ENT-010840,CP-048048
ENT-027351,CP-055156
ENT-053577,CP-022587
ENT-062210,CP-008827
ENT-041748,CP-056049
ENT-036546,CP-068063
ENT-012860,CP-009541
ENT-034085,CP-034316
ENT-036189,CP-064828
ENT-095021,CP-037479
ENT-096296,CP-026487
ENT-064674,CP-046701
ENT-085735,CP-053151
ENT-076917,CP-003795
ENT-002546,CP-003146
ENT-085799,CP-041643
ENT-008512,CP-067029
ENT-084425,CP-057372
ENT-070131,CP-028586
ENT-078073,CP-057386
ENT-068777,CP-052473
ENT-073030,CP-043651
ENT-003056,CP-069901
ENT-055908,CP-002671
ENT-042138,CP-060697
ENT-087868,CP-047294
ENT-009513,CP-010501
ENT-060457,CP-052754
ENT-056619,CP-043930
ENT-098123,CP-009222
ENT-061084,CP-054859
ENT-016470,CP-044558
ENT-023997,CP-047342
ENT-047803,CP-059015
ENT-074341,CP-041833
ENT-086466,CP-057992
ENT-034555,CP-059232
ENT-044967,CP-023377
ENT-073600,CP-034637
ENT-030066,CP-035685
ENT-026731,CP-052740
ENT-006651,CP-064445
ENT-080649,CP-020485
ENT-006144,CP-028215
ENT-073573,CP-015331
ENT-040485,CP-035449
ENT-019531,CP-038686
ENT-072174,CP-004356
ENT-098151,CP-000475
ENT-098618,CP-062994
ENT-046876,CP-040615
ENT-023787,CP-007570
ENT-042024,CP-033995
ENT-062705,CP-065518
ENT-003753,CP-053541
ENT-036312,CP-000677
ENT-013302,CP-066952
ENT-066448,CP-055921
ENT-086780,CP-039235
ENT-087538,CP-056096
ENT-031308,CP-040671
ENT-064168,CP-035261
ENT-091948,CP-045168
ENT-021450,CP-032353
ENT-030605,CP-044368
ENT-058200,CP-033059
ENT-033232,CP-051133
ENT-094406,CP-069588
ENT-077661,CP-009383
ENT-015827,CP-050780
ENT-005693,CP-056579
ENT-030266,CP-048723
ENT-091416,CP-041163
ENT-082002,CP-016965
ENT-051137,CP-062741
ENT-009994,CP-001820
ENT-010949,CP-046017
ENT-024389,CP-059264
ENT-044203,CP-017630
ENT-009058,CP-040319
ENT-051669,CP-062942
ENT-044517,CP-006968
ENT-000813,CP-040154
ENT-009019,CP-046193
ENT-008144,CP-054995
ENT-005819,CP-011461
ENT-050846,CP-042711
ENT-040044,CP-008805
ENT-065628,CP-026521
ENT-028348,CP-044560
ENT-017249,CP-030495
ENT-074904,CP-060056
ENT-014279,CP-045008
ENT-005758,CP-002407
ENT-074518,CP-064743
ENT-054184,CP-000054
ENT-055817,CP-056138
ENT-094602,CP-046780
ENT-032672,CP-034558
ENT-042397,CP-049662
ENT-089385,CP-047194
ENT-087540,CP-024365
ENT-011177,CP-039837
ENT-049245,CP-002710
ENT-090063,CP-062008
ENT-028774,CP-042441
ENT-027978,CP-016024
ENT-099637,CP-061515
ENT-073333,CP-013932
ENT-050280,CP-049411
ENT-087713,CP-007612
ENT-073302,CP-007143
ENT-050793,CP-057100
ENT-075870,CP-040309
ENT-012055,CP-007905
ENT-056197,CP-022802
ENT-088696,CP-061311
ENT-031057,CP-027076
ENT-075238,CP-055838
ENT-090810,CP-046764
ENT-095542,CP-025973
ENT-022413,CP-006281
ENT-009956,CP-067117
ENT-053923,CP-045127
ENT-013670,CP-035896
ENT-073195,CP-051613
ENT-032277,CP-069704
ENT-092814,CP-066961
ENT-019075,CP-056501
ENT-062381,CP-059710
ENT-051439,CP-069290
ENT-011001,CP-018391
ENT-017805,CP-002360
ENT-014620,CP-021726
ENT-036896,CP-044249
ENT-012989,CP-049224
ENT-037368,CP-009862
ENT-097656,CP-008318
ENT-000585,CP-019497
ENT-005701,CP-005638
ENT-024276,CP-047277
ENT-009724,CP-003213
ENT-020626,CP-047903
ENT-042798,CP-062036
ENT-030464,CP-019594
ENT-087964,CP-035921
ENT-034467,CP-015803
ENT-041737,CP-024284
ENT-048831,CP-029817
ENT-083648,CP-057196
ENT-003109,CP-015444
ENT-070164,CP-049099
ENT-053761,CP-004494
ENT-014735,CP-042900
ENT-099407,CP-046959
ENT-083063,CP-054800
ENT-056261,CP-051018
ENT-029830,CP-037773
ENT-096608,CP-018167
ENT-031237,CP-034622
ENT-020162,CP-067269
ENT-011289,CP-067262
ENT-080295,CP-063628
ENT-042268,CP-023290
ENT-081435,CP-026520
ENT-032321,CP-033246
ENT-025637,CP-053170
ENT-091062,CP-059790
ENT-088414,CP-031805
ENT-095125,CP-056488
ENT-016623,CP-028466
ENT-076966,CP-029273
ENT-095607,CP-017264
ENT-029309,CP-065622
ENT-005469,CP-001567
ENT-049489,CP-067138
ENT-060647,CP-046579
ENT-019348,CP-003543
ENT-089024,CP-015371
ENT-054335,CP-059684
ENT-024360,CP-002556
ENT-047464,CP-044439
ENT-072977,CP-028315
ENT-017630,CP-019490
ENT-001586,CP-061211
ENT-075096,CP-064238
ENT-057746,CP-001232
ENT-054043,CP-050077
ENT-094156,CP-060423
ENT-072702,CP-020452
ENT-007998,CP-040354
ENT-041933,CP-036871
ENT-063094,CP-009683
ENT-024759,CP-033469
ENT-083483,CP-060225
ENT-041758,CP-010147
ENT-030493,CP-024072
ENT-015948,CP-041842
ENT-063300,CP-048467
ENT-072284,CP-061643
ENT-012345,CP-024020
ENT-052453,CP-059135
ENT-015812,CP-041821
ENT-026147,CP-024014
ENT-012425,CP-036517
ENT-090991,CP-045432
ENT-011371,CP-022002
ENT-063880,CP-036390
ENT-060667,CP-067249
ENT-059786,CP-014780
ENT-015421,CP-037164
ENT-067730,CP-033848
ENT-021025,CP-067380
ENT-059775,CP-064146
ENT-023191,CP-036013
ENT-006707,CP-052400
ENT-024636,CP-043893
ENT-001657,CP-060059
ENT-066623,CP-040142
ENT-058060,CP-013395
ENT-094301,CP-045034
ENT-001312,CP-062602
ENT-014799,CP-016520
ENT-023514,CP-002838
ENT-051953,CP-017290
ENT-078004,CP-069380
ENT-027906,CP-060771
ENT-091881,CP-017155
ENT-046326,CP-064151
ENT-002101,CP-055913
ENT-091935,CP-007146
ENT-041777,CP-018063
ENT-069261,CP-001116
ENT-029711,CP-029784
ENT-000298,CP-025713
ENT-099955,CP-029813
ENT-058562,CP-060156
ENT-090632,CP-048594
ENT-018749,CP-014754
ENT-080103,CP-063070
ENT-027151,CP-030703
ENT-040029,CP-001989
ENT-041219,CP-029519
ENT-039733,CP-014997
ENT-056987,CP-069703
ENT-064544,CP-021681
ENT-000009,CP-069839
ENT-049627,CP-067816
ENT-056097,CP-062137
ENT-029755,CP-056306
ENT-037451,CP-002777
ENT-001089,CP-020213
ENT-061923,CP-010674
ENT-057465,CP-039439
ENT-005940,CP-012075
ENT-095222,CP-018975
ENT-095396,CP-019479
ENT-015660,CP-058360
ENT-039569,CP-065048
ENT-023199,CP-045572
ENT-091457,CP-069525
ENT-070550,CP-046324
ENT-060563,CP-055425
ENT-028162,CP-021375
ENT-081301,CP-000290
ENT-085894,CP-013556
ENT-053177,CP-069728
ENT-009313,CP-010062
ENT-026995,CP-001346
ENT-099161,CP-024210
ENT-048982,CP-066691
ENT-059764,CP-049901
ENT-041521,CP-002817
ENT-087450,CP-046481
ENT-061413,CP-056993
ENT-033847,CP-054078
ENT-095347,CP-031147
ENT-057325,CP-040193
ENT-009071,CP-026492
ENT-048195,CP-003860
ENT-016959,CP-050206
ENT-059628,CP-050064
ENT-030849,CP-036199
ENT-012937,CP-009842
ENT-049607,CP-062403
ENT-046641,CP-030385
ENT-047185,CP-004783
ENT-034319,CP-034251
ENT-035248,CP-006919
ENT-049281,CP-019042
ENT-042859,CP-036310
ENT-060386,CP-041416
ENT-003415,CP-003151
ENT-014728,CP-066777
ENT-020969,CP-052356
ENT-046433,CP-017232
ENT-014903,CP-048199
ENT-029995,CP-024280
ENT-092246,CP-029594
ENT-004394,CP-049600
ENT-070980,CP-049728
ENT-097240,CP-004879
ENT-030026,CP-011873
ENT-045990,CP-048829
ENT-003434,CP-069430
ENT-009329,CP-055404
ENT-025832,CP-027976
ENT-041818,CP-058227
ENT-000141,CP-036391
ENT-012953,CP-005333
ENT-009671,CP-063513
ENT-087784,CP-060676
ENT-054119,CP-003767
ENT-074712,CP-001307
ENT-007618,CP-052633
ENT-031831,CP-045528
ENT-080624,CP-058342
ENT-028583,CP-016615
ENT-075626,CP-042838
ENT-028175,CP-045552
ENT-064044,CP-063924
ENT-096563,CP-001657
ENT-057651,CP-053269
ENT-045854,CP-047423
ENT-071252,CP-001553
ENT-035055,CP-007590
ENT-060071,CP-041864
ENT-022608,CP-031053
ENT-032859,CP-055264
ENT-095812,CP-041948
ENT-075616,CP-006361
ENT-056029,CP-036961
ENT-094198,CP-024474
ENT-017902,CP-058713
ENT-074487,CP-045529
ENT-063762,CP-052606
ENT-026699,CP-011088
ENT-051604,CP-012920
ENT-089584,CP-043987
ENT-079468,CP-055200
ENT-095649,CP-016773
ENT-036720,CP-011043
ENT-018104,CP-065412
ENT-075103,CP-069072
ENT-037580,CP-002146
ENT-043230,CP-011838
ENT-009450,CP-053500
ENT-067538,CP-059137
ENT-052814,CP-035137
ENT-052303,CP-035076
ENT-096046,CP-023532
ENT-038897,CP-004450
ENT-001895,CP-054976
ENT-027610,CP-014559
ENT-055351,CP-016199
ENT-002332,CP-031492
ENT-067079,CP-035193
ENT-018256,CP-032360
ENT-075639,CP-067077
ENT-087135,CP-024348
ENT-057780,CP-041791
ENT-010991,CP-003392
ENT-040498,CP-055239
ENT-049560,CP-008202
ENT-047439,CP-064266
ENT-002461,CP-054356
ENT-074170,CP-063375
ENT-031535,CP-040116
ENT-015566,CP-004669
ENT-036782,CP-001689
ENT-021081,CP-059313
ENT-004106,CP-062114
ENT-001814,CP-014105
ENT-005175,CP-014717
ENT-079134,CP-052432
ENT-022754,CP-032698
ENT-022355,CP-037300
ENT-043185,CP-041862
ENT-026050,CP-035459
ENT-003781,CP-006939
ENT-070704,CP-031118
ENT-003062,CP-054214
ENT-005759,CP-064371
ENT-030721,CP-051004
ENT-099874,CP-068551
ENT-022435,CP-068746
ENT-036571,CP-004872
ENT-010188,CP-036458
ENT-038026,CP-054191
ENT-095820,CP-021743
ENT-035223,CP-024492
ENT-042915,CP-025047
ENT-084437,CP-032028
ENT-095935,CP-019637
ENT-069761,CP-051910
ENT-018021,CP-011418
ENT-040242,CP-003793
ENT-038583,CP-055804
ENT-090086,CP-051783
ENT-084178,CP-005465
ENT-042850,CP-027096
ENT-073051,CP-007262
ENT-090651,CP-028671
ENT-072294,CP-019404
ENT-074671,CP-049646
ENT-019053,CP-064905
ENT-099203,CP-036053
ENT-023064,CP-041480
ENT-061336,CP-003330
ENT-016856,CP-067385
ENT-046607,CP-062349
ENT-003865,CP-027168
ENT-083817,CP-045463
ENT-021091,CP-060630
ENT-063578,CP-028201
ENT-076129,CP-004055
ENT-002920,CP-045017
ENT-093192,CP-067692
ENT-085018,CP-052162
ENT-082974,CP-013156
ENT-071292,CP-062361
ENT-091384,CP-039634
ENT-076757,CP-001609
ENT-007232,CP-062647
ENT-026599,CP-000494
ENT-010489,CP-068290
ENT-014667,CP-049144
ENT-010364,CP-034648
ENT-043126,CP-043356
ENT-044213,CP-048572
ENT-096525,CP-018406
ENT-027384,CP-011755
ENT-011672,CP-011203
ENT-082748,CP-012118
ENT-005763,CP-023388
ENT-075871,CP-030179
ENT-066417,CP-028320
ENT-020334,CP-065291
ENT-002014,CP-003476
ENT-051703,CP-014720
ENT-092173,CP-051657
ENT-081880,CP-043075
ENT-077894,CP-028479
ENT-022635,CP-022898
ENT-085502,CP-018987
ENT-040159,CP-063419
ENT-086064,CP-028272
ENT-086365,CP-018988
ENT-036675,CP-034582
ENT-030155,CP-053858
ENT-031937,CP-045417
ENT-038223,CP-000277
ENT-010815,CP-039513
ENT-092616,CP-068759
ENT-031245,CP-058835
ENT-017380,CP-043084
ENT-010873,CP-005732
ENT-030722,CP-058915
ENT-071086,CP-062060
ENT-048375,CP-047986
ENT-063767,CP-014075
ENT-033772,CP-048208
ENT-063221,CP-006269
ENT-001996,CP-003043
ENT-066291,CP-045672
ENT-036124,CP-038230
ENT-070945,CP-057856
ENT-078058,CP-016693
ENT-034466,CP-008620
